,Gene,Rep1_frameshift,Pred_frameshift_inDephi,Rep_delratio,Pred_delratio_inDephi,iDp_delratio,Pred_frameshift_inDecay,Pred_delratio_inDecay
0,Oligo17460,0.96092755,0.9739674274293724,0.9250318,0.8681189100535679,0.8685295412801584,0.9450883,0.9525458
1,Oligo42843,0.7301698,0.6919575241296557,0.92241085,0.8556060641805487,0.859246543850659,0.6935189,0.8461424
2,Oligo10580,0.8513514,0.7405692699364603,0.6586229,0.8956334623465982,0.8994022241912683,0.7819708,0.6677467
3,Oligo45007,0.9817756,0.9902218503985605,0.8555064,0.8394139531593167,0.8396129100061251,0.9548958,0.92685914
4,Oligo45802,0.723372,0.7856657691784162,0.9379101,0.9690911821200505,0.9699254170600959,0.6638235,0.97083354
5,Oligo10498,0.42765716,0.45420402903637735,0.86102855,0.8991480094875833,0.9013039241164073,0.4389272,0.8234325
6,Oligo47431,0.8882645,0.7443641619320158,0.7933884,0.8957028181016036,0.8989239743223818,0.7913115,0.66101706
7,Oligo5629,0.8452433,0.724996368374327,0.6378781,0.8195668490342689,0.8243520134692796,0.8623932,0.5578599
8,Oligo25814,0.8813504,0.7672418174474214,0.6742765,0.8390871411895098,0.8446515515082805,0.7488867,0.6904963
9,Oligo14538,0.70773333,0.5670175462154524,0.49573335,0.8422033251952663,0.8439199659250264,0.8573281,0.34221423
10,Oligo24329,0.9150052,0.9705600654428792,0.9933544,0.9777164706475605,0.977966360102337,0.8849077,0.965999
11,Oligo9002,0.38181818,0.5831758332326783,0.85513836,0.9119533230258386,0.9168012771745921,0.56928015,0.7715369
12,Oligo33843,0.869298,0.8162263265587744,0.7107732,0.8525974332553088,0.8550379417270878,0.9340566,0.42061278
13,Oligo18117,0.9530698,0.9257544916338403,0.96788085,0.8804716686215819,0.8812185109812961,0.88436604,0.9679751
14,Oligo339,0.76881355,0.7441473691364817,0.8308474,0.8986765727025932,0.9013721068474548,0.8230522,0.84566045
15,Oligo27593,0.6368856,0.7204605157977932,0.8263365,0.8220641146828964,0.8249596477693016,0.71438295,0.7880608
16,Oligo49702,0.60973394,0.6710552979884692,0.75483286,0.7627128281734648,0.7658438593855885,0.67324567,0.835528
17,Oligo44943,0.7901975,0.9080699598192685,0.9344146,0.9601382632524822,0.9609231237957032,0.8273374,0.9726262
18,Oligo28093,0.90251714,0.7707536554514093,0.7167047,0.772063898367972,0.77369498080973,0.836184,0.74649066
19,Oligo20595,0.252819,0.14288888972013453,0.9804154,0.9204460466026732,0.9209892511779436,0.13701956,0.98373365
20,Oligo23821,0.88473445,0.9150668498727309,0.97689927,0.969822968860155,0.9717387117481109,0.86700034,0.95061165
21,Oligo49326,0.87394047,0.6229971399268857,0.60269505,0.8481699502549395,0.8503954255994721,0.78152835,0.6226062
22,Oligo13678,0.631814,0.4418913167566109,0.9622326,0.9621844947859524,0.9639274599194182,0.6038086,0.927027
23,Oligo44475,0.8190559,0.7211080962837605,0.91958034,0.9358656543824799,0.9375430506081388,0.7670513,0.93570936
24,Oligo31076,0.7798581,0.6233050888142584,0.5531915,0.8447951886242823,0.8470361287924913,0.76758933,0.4896614
25,Oligo4651,0.13786994,0.07983375862210397,0.9581783,0.9488767432092687,0.9492209730007815,0.1285982,0.9849358
26,Oligo12009,0.57778174,0.6432661233565642,0.9665131,0.8389068556724797,0.8408019490463619,0.6391549,0.9306979
27,Oligo51267,0.772318,0.7642938492621172,0.93465394,0.8828461231992318,0.8850596109927262,0.72210634,0.8787692
28,Oligo8423,0.8864384,0.9055598840989301,0.8295609,0.8678518240768982,0.8710617807967478,0.8979525,0.8047532
29,Oligo20234,0.97863173,0.9303718110100214,0.5004686,0.8787692062340099,0.8800801970810003,0.9090314,0.6514241
30,Oligo14251,0.2539759,0.19416840029775426,0.87349397,0.8390917347900467,0.8396205498126378,0.14521393,0.95214534
31,Oligo37986,0.77890515,0.7498892910167045,0.82704103,0.8949938251229798,0.8979465852528722,0.7696607,0.69362444
32,Oligo38272,0.42568502,0.3778015985859097,0.85967344,0.8998018307458434,0.9011490559402923,0.5724745,0.90135914
33,Oligo48487,0.89788,0.9638040077320289,0.85756946,0.9261421096727658,0.9266318331426906,0.9350114,0.8684665
34,Oligo38665,0.25364223,0.2222324078533868,0.8065441,0.8066198064453498,0.806845070157418,0.20269303,0.9128327
35,Oligo51094,0.7674927,0.7601396489051503,0.82944614,0.939496614183287,0.9423134709005488,0.76739895,0.89247155
36,Oligo3913,0.78838706,0.7488971699800516,0.84,0.895832997828945,0.89874368002117,0.8127454,0.7826183
37,Oligo77311,0.43815354,0.5642085299762516,0.8658505,0.8392119903761641,0.8411197383202216,0.45937204,0.8118493
38,Oligo25917,0.76615447,0.6418583592191316,0.7385901,0.8414507092052552,0.8441531534967821,0.63891834,0.7719343
39,Oligo29934,0.80045354,0.8316647548179614,0.8702948,0.9566784149853574,0.959250135891711,0.84887266,0.92207617
40,Oligo24596,0.8468326,0.8780451475430052,0.95800245,0.9508288796162415,0.9529043290371788,0.85662097,0.9652819
41,Oligo37254,0.92946494,0.8230202627338924,0.8495483,0.8472972121515815,0.85064908895768,0.841,0.84430707
42,Oligo45508,0.6751807,0.9294432708940563,0.95349395,0.9116525380031807,0.913358691299023,0.83789176,0.9718348
43,Oligo12686,0.72174186,0.7444027024170314,0.9737492,0.8694330079687268,0.8726780098827674,0.73197705,0.92914116
44,Oligo83457,0.5096463,0.5312269757337061,0.9474812,0.9525061874751006,0.9545999925807442,0.53694797,0.9273041
45,Oligo74773,0.7615604,0.7023873454473046,0.7497261,0.8365903136809459,0.8412390594686023,0.78158915,0.6805385
46,Oligo1544,0.8679629,0.95520490909086,0.8958212,0.9006871063454494,0.9013933359275673,0.90436864,0.9355354
47,Oligo37455,0.9472813,0.7891142312987611,0.5288417,0.8226922459887193,0.8256334463211146,0.8995518,0.59856826
48,Oligo23430,0.5783627,0.6765988425894853,0.83165276,0.7843185155437188,0.7863060177806601,0.7804221,0.6097027
49,Oligo15443,0.3284866,0.1895884155411441,0.9082531,0.9596909020982123,0.9611256353953833,0.30792132,0.9365161
50,Oligo23702,0.58358663,0.34185187641181064,0.9570669,0.9629637397780036,0.9649275063711079,0.60822856,0.9236026
51,Oligo23398,0.7422026,0.8053291328346811,0.92078394,0.9219764419192713,0.9266163032972878,0.83264506,0.8455969
52,Oligo39511,0.9550441,0.9838416652576354,0.8139385,0.7647104419457639,0.7652623858226757,0.9680131,0.8477153
53,Oligo39104,0.35621294,0.19865672543586266,0.8375714,0.9421546367678905,0.9430744659104985,0.3291837,0.9108678
54,Oligo8325,0.95854974,0.9265100631924686,0.5439473,0.8566021125608997,0.8584630149545288,0.94049424,0.3237104
55,Oligo38771,0.3523938,0.1868973635238454,0.9183551,0.9364020158817435,0.9373486814282191,0.3373334,0.90059465
56,Oligo70987,0.45917755,0.5702036446743652,0.8841363,0.8257938680965027,0.8314150716322899,0.5457503,0.8361038
57,Oligo39427,0.2893597,0.2812740101622453,0.9407722,0.8656837201119146,0.8660647887220173,0.45343962,0.96116686
58,Oligo40526,0.91234964,0.8340395006604508,0.55596673,0.7967599165765693,0.7992572661741256,0.90913695,0.52224714
59,Oligo48339,0.88349175,0.9008193893247116,0.970095,0.8989895705982793,0.9003705623775358,0.836211,0.92430687
60,Oligo8419,0.91177654,0.8902222336535806,0.5699357,0.7654425376762171,0.765771961179357,0.8149775,0.8540597
61,Oligo16963,0.93525875,0.9118466340403758,0.989339,0.9463016165059913,0.9472963643211112,0.8559169,0.9655016
62,Oligo3432,0.87617046,0.7529858447303057,0.96842855,0.9311099752051855,0.9333184612603749,0.8218094,0.9727956
63,Oligo1772,0.80395603,0.6718248349717482,0.88219774,0.8883203571581813,0.8894766751562335,0.8155285,0.8163732
64,Oligo34032,0.6318914,0.7673167372156582,0.8456319,0.8945394475823726,0.8999930872407954,0.7829285,0.884774
65,Oligo18063,0.9459538,0.9614011883581774,0.9627167,0.960476049544118,0.9612144036438663,0.93527764,0.97246116
66,Oligo11111,0.9674863,0.9805123718099006,0.9896362,0.9725717083847477,0.9734149560672314,0.93857443,0.98206025
67,Oligo16212,0.44934618,0.6181929385365439,0.9738482,0.9067131031903846,0.9102819086658585,0.45044637,0.894654
68,Oligo39470,0.15583397,0.209021206261325,0.91699296,0.8169888982120624,0.8221194760590356,0.23905866,0.9173836
69,Oligo38928,0.3164312,0.370459273613309,0.8910393,0.8752802982270355,0.8795381246077737,0.34654117,0.904665
70,Oligo7828,0.8866456,0.9399832565790318,0.98023134,0.9496806890619931,0.9502572070202053,0.89240104,0.9638185
71,Oligo19546,0.80636775,0.7481467467252494,0.7909357,0.8957343737580405,0.8983973975601691,0.82496285,0.74165404
72,Oligo24910,0.56633633,0.6365960867187973,0.91400254,0.9522643298335292,0.9558827541130498,0.67353964,0.9448111
73,Oligo49960,0.7334723,0.7174114833375409,0.79809415,0.8946905011693617,0.9001794700961152,0.7984159,0.716051
74,Oligo9544,0.85417324,0.813959843262787,0.8903937,0.9261925817432364,0.9335905896565193,0.8358305,0.8767246
75,Oligo37,0.79429495,0.7013785049487976,0.81960624,0.8241813199955884,0.8296799263932195,0.6858713,0.83363765
76,Oligo88463,0.8325964,0.7537096351479494,0.43082756,0.8479916002330006,0.8550565877367684,0.8917103,0.33808315
77,Oligo9074,0.94349945,0.882598238615342,0.93782985,0.9282481940340943,0.9294820974830337,0.90640163,0.87556267
78,Oligo8992,0.90508276,0.7727641074072256,0.4335861,0.8244607633144585,0.8279614754215596,0.87406975,0.44161105
79,Oligo39073,0.71561897,0.6891164867264216,0.88871276,0.9111018981662526,0.9137554632826986,0.789419,0.85621935
80,Oligo24022,0.8710292,0.9632577009168134,0.9580686,0.9125500001074327,0.9132109200836476,0.9225979,0.9276534
81,Oligo35987,0.17667517,0.14917304253582434,0.90911204,0.9471692977778774,0.9608670750168018,0.28702337,0.90722156
82,Oligo17537,0.9647697,0.9830890130169216,0.9438286,0.9250166630489809,0.9252279770725671,0.94086474,0.9705919
83,Oligo3673,0.549226,0.6179040189591974,0.9848298,0.9504398865043722,0.9557294225743859,0.5894507,0.95839226
84,Oligo18631,0.9149592,0.7857786370203318,0.44800493,0.8288538848247845,0.8483149902124584,0.8881205,0.45645928
85,Oligo14878,0.8242576,0.8930723095516849,0.98447824,0.9765978543522319,0.9788439295499722,0.82611614,0.980443
86,Oligo16354,0.91950405,0.8611895944634779,0.8030685,0.8957782209786058,0.8992874653396172,0.865755,0.8455105
87,Oligo11085,0.77866733,0.9082369176712787,0.8667355,0.9113111724948624,0.9125388700442746,0.81011987,0.8299608
88,Oligo43517,0.81607205,0.7442877885218809,0.9755801,0.9518945512120769,0.9559281874630093,0.7868802,0.9585546
89,Oligo14174,0.8819372,0.9298562334938382,0.9225007,0.9166310374750855,0.9173200030074117,0.8716484,0.9327384
90,Oligo20093,0.9518248,0.8631639005610037,0.94919705,0.7884001785982917,0.7907634677190313,0.89318585,0.91023725
91,Oligo18875,0.86035174,0.8245407801656793,0.9730875,0.9516824732430619,0.9543484280951207,0.8304748,0.8826585
92,Oligo2014,0.61165744,0.6134159995265382,0.9354426,0.9183445475513288,0.91911216907919,0.56469107,0.9582619
93,Oligo23495,0.98383373,0.9707786513953264,0.7890685,0.8336034080901639,0.834211057932053,0.9526592,0.77638036
94,Oligo2432,0.7857794,0.7637716186327377,0.7793984,0.8372483955925003,0.8420457636978214,0.776191,0.7437443
95,Oligo42540,0.28284565,0.08185463887356792,0.98680437,0.9808552891359762,0.9811277472046691,0.1750076,0.990837
96,Oligo21275,0.3109609,0.43263402274542634,0.9942057,0.8792812715187955,0.8802953650303429,0.54316694,0.9614965
97,Oligo14486,0.98366773,0.9294135482560155,0.49338934,0.889300844146966,0.8939823608850045,0.95884144,0.5983355
98,Oligo5257,0.26441273,0.2437494786664642,0.9789871,0.9367340808481283,0.9379305597128892,0.23428239,0.96258795
99,Oligo45483,0.3005654,0.35730812794271394,0.91519237,0.9140038265734256,0.9157770532891667,0.47893965,0.89850754
100,Oligo4693,0.8808538,0.9389401782847755,0.87940323,0.9217119747727857,0.9226742395050986,0.9150181,0.8541814
101,Oligo46686,0.774085,0.7417691666428207,0.6137989,0.8485114072101989,0.8545322691833326,0.8074509,0.64413816
102,Oligo6353,0.8572693,0.8327362153645438,0.82070184,0.8965052066006012,0.8995408899925242,0.8806986,0.8104024
103,Oligo2626,0.66666657,0.5398692620819596,0.8234225,0.8389832536665401,0.8407827060815002,0.5858247,0.8226557
104,Oligo24578,0.8582861,0.9334956487790339,0.9983328,0.9605234830462699,0.9612316307648523,0.88418126,0.9666022
105,Oligo51463,0.96004564,0.9370032681905043,0.7234589,0.8728140304079273,0.8731714889631939,0.8822395,0.8095378
106,Oligo4443,0.5039019,0.5379122158336486,0.9782609,0.911731754028452,0.9136797743718307,0.45848677,0.9035413
107,Oligo42058,0.97425824,0.9874126269365051,0.9488266,0.9061924210384983,0.9065947681907757,0.9650892,0.963033
108,Oligo38232,0.7575576,0.728372299875613,0.9381381,0.9142798111616751,0.9170859492059991,0.7751573,0.87466854
109,Oligo43105,0.18334915,0.18037047296202088,0.9843454,0.9603495021479542,0.9608498556533424,0.14151348,0.9802823
110,Oligo38814,0.96453506,0.9608501616803035,0.90924317,0.8645767267197225,0.8653778331856747,0.90398586,0.9213664
111,Oligo13101,0.6184408,0.6855236696546368,0.60069966,0.8386969428504284,0.8409781443377509,0.652797,0.5926935
112,Oligo565,0.8841794,0.7984647274129955,0.98521435,0.8443343420351197,0.847029071021465,0.8402714,0.8661174
113,Oligo32184,0.7940878,0.8819584302885444,0.91091317,0.9601666845876737,0.9611125716889819,0.83358514,0.95567137
114,Oligo40216,0.8205409,0.7559870480856012,0.97241193,0.9562450111521097,0.9592130303925372,0.81867015,0.9502109
115,Oligo48305,0.4809046,0.2708819544745268,0.8525709,0.9116645847966829,0.9124427627537445,0.5333825,0.7853511
116,Oligo14866,0.94554037,0.877552191364441,0.946552,0.8645670912690361,0.8650169949202787,0.8534564,0.9782382
117,Oligo4674,0.8177416,0.7627154345847043,0.9018269,0.8041277354438374,0.8092614373829964,0.7840362,0.8227612
118,Oligo39634,0.599731,0.5332511462079311,0.8969072,0.8941812582968471,0.8981878775110523,0.5331969,0.8775507
119,Oligo45377,0.64744383,0.4903510171833486,0.7944454,0.909628490977109,0.9115738294214243,0.5738244,0.8503817
120,Oligo25069,0.74094826,0.821109629616987,0.8801724,0.8751718871981058,0.8811334017930261,0.8545113,0.8332173
121,Oligo85916,0.63953096,0.647007053448234,0.84704286,0.8413993413045315,0.8476428695095625,0.65090567,0.81825644
122,Oligo8103,0.6036599,0.39489467961064606,0.8080785,0.8768589214379675,0.8785325998980581,0.5923051,0.8502907
123,Oligo33090,0.98778707,0.9443183696460873,0.792963,0.83866341279434,0.8403860222626999,0.9367345,0.8188573
124,Oligo78013,0.73986703,0.6909843700982481,0.7853313,0.8996747721547245,0.9057701841072009,0.72221494,0.8416969
125,Oligo11940,0.8082501,0.755626536971853,0.7547535,0.8484788108313835,0.8593068074521147,0.7852494,0.70338374
126,Oligo20505,0.44724995,0.6227302119233866,0.8381288,0.8393519172978823,0.8408994027770273,0.51894563,0.79959476
127,Oligo28024,0.8921902,0.7845366385584736,0.87011886,0.8130108087687831,0.8181072552160525,0.76795346,0.8872193
128,Oligo27770,0.7847856,0.7579549819299389,0.8769018,0.9058789425522829,0.9079428674541744,0.8237977,0.92268825
129,Oligo14084,0.9863461,0.9808225381596672,0.84119916,0.932383958347685,0.9326620460970212,0.9259157,0.8783178
130,Oligo50859,0.83572346,0.7925393444380828,0.63835263,0.8792847749016814,0.8815088947737485,0.8026492,0.8044058
131,Oligo14098,0.23556817,0.2367033257426312,0.8515293,0.8830990730608861,0.8844219631684106,0.3320009,0.8918155
132,Oligo78532,0.6377709,0.6213433756480964,0.52714133,0.8265295838914974,0.8373204500175371,0.7160239,0.5611386
133,Oligo11059,0.95374966,0.9369086875491666,0.97951776,0.833157406330321,0.8343712399740373,0.8756925,0.96052265
134,Oligo24006,0.93997693,0.9411248532631298,0.8557137,0.8795509414126477,0.8806730693316098,0.8943461,0.91277283
135,Oligo11063,0.8520731,0.8800797759083898,0.8959944,0.8524236197666561,0.8536186939270831,0.8063844,0.91792816
136,Oligo20776,0.9384585,0.9694764258569859,0.9998033,0.9463704647751766,0.9468713936029366,0.93249273,0.98651123
137,Oligo26010,0.907726,0.8481809018893015,0.92065483,0.9222190065540845,0.924845618087987,0.88384664,0.94056064
138,Oligo45107,0.78246397,0.8910482747196126,0.94154644,0.9529566079453028,0.955127410466836,0.84250087,0.9042533
139,Oligo178,0.93787706,0.8046632773808093,0.8609005,0.8969655910105544,0.9004590593185301,0.84545326,0.8052466
140,Oligo44123,0.8304915,0.8144434272977994,0.6984286,0.7937789685225851,0.7984466387640995,0.865089,0.5419832
141,Oligo45087,0.7093023,0.4903267485411983,0.48459303,0.8680637388230485,0.8711643385863438,0.7747991,0.61319196
142,Oligo13484,0.8131106,0.7629662150817569,0.8694087,0.8564684358699761,0.8612986256769578,0.7440439,0.8179988
143,Oligo30416,0.9242637,0.8151197176046628,0.7305149,0.7893693297754539,0.7952105070982894,0.8573239,0.60705924
144,Oligo18434,0.6619469,0.6439479403777724,0.9139824,0.9450608643931677,0.9482575798855278,0.45899925,0.9511896
145,Oligo4878,0.21998687,0.21623915132506322,0.9582331,0.9134186254529089,0.9140741588841661,0.31680974,0.9563709
146,Oligo37511,0.84752524,0.7755150081851573,0.89329433,0.8528982787227252,0.8592260021780109,0.7739396,0.8909024
147,Oligo71104,0.95501834,0.8998473078283804,0.67941386,0.8385048631103705,0.8416541545658762,0.9200645,0.69954836
148,Oligo9492,0.7502238,0.7970700967816119,0.76678604,0.8818833475969887,0.8850475028912812,0.77931976,0.74554116
149,Oligo24314,0.88394034,0.8606061874021655,0.71281266,0.8495873628747753,0.851508602657953,0.8185687,0.78357005
150,Oligo8609,0.36036038,0.43025863346430365,0.82296246,0.8286984044694097,0.8290361761630727,0.5138478,0.85068667
151,Oligo3642,0.84244496,0.8107431685454229,0.87585425,0.8479924073327777,0.8510143974598424,0.8283423,0.7631189
152,Oligo50213,0.8797235,0.7274475020003175,0.7285714,0.8290924576219718,0.8347946333966721,0.81782234,0.7056957
153,Oligo16868,0.8414281,0.7851554729350048,0.8633,0.8256690647096118,0.8284453262948466,0.80559015,0.80201465
154,Oligo40473,0.970986,0.8874550223136649,0.9166462,0.881123771585624,0.8830106148996034,0.93542624,0.8872518
155,Oligo44660,0.83694655,0.7962891426164208,0.95480925,0.9232853132151242,0.9249876053660061,0.7718571,0.9658882
156,Oligo8519,0.82364935,0.8737372362875977,0.95208967,0.9491118762682642,0.9508556942547882,0.8580017,0.94241846
157,Oligo13743,0.9252941,0.96591873206492,0.9156099,0.9111758633248669,0.9114583734797364,0.9023557,0.9411139
158,Oligo21969,0.76604676,0.8163593531406999,0.85392916,0.8397151049898453,0.8426476789040879,0.803053,0.9052096
159,Oligo23354,0.1854926,0.3872634588517661,0.9047276,0.9358917222159403,0.9372367020748318,0.42448458,0.9304003
160,Oligo14116,0.8543328,0.8214364334434376,0.94205207,0.9636135288057053,0.9650705848970794,0.8304194,0.95060986
161,Oligo14602,0.9792917,0.9653808923648464,0.8644958,0.8902778009029069,0.890768340042528,0.8861509,0.92592597
162,Oligo3427,0.8177778,0.7978432558756645,0.9305051,0.896208538286177,0.8991228789450741,0.8186123,0.83598757
163,Oligo46788,0.9542773,0.7683465163904517,0.23549655,0.8420239833227129,0.8487471219075843,0.93585944,0.32297814
164,Oligo17406,0.91366905,0.8725927360964989,0.8212507,0.8923681122080346,0.8973211957440839,0.9218557,0.7587343
165,Oligo1944,0.7473684,0.6357899439318536,0.75338346,0.8927259547052336,0.8941797856006549,0.660699,0.82197434
166,Oligo29664,0.9257665,0.9371714257347235,0.6968128,0.9175134276196464,0.9185073988078192,0.90908337,0.93421656
167,Oligo23413,0.843734,0.7064983899726824,0.4140665,0.8500875124227988,0.8517462775282476,0.82681787,0.46882707
168,Oligo13772,0.75626826,0.7279859147417016,0.6976677,0.8533803800474831,0.8558957638044192,0.81614965,0.5889579
169,Oligo48460,0.68029195,0.42518490765648564,0.95182484,0.9397196712374958,0.941754764857096,0.58231074,0.92035604
170,Oligo18354,0.85295534,0.8539084685558926,0.93686587,0.8972297494440369,0.9012682134526752,0.8839631,0.9333196
171,Oligo69279,0.86924016,0.814644197830577,0.86103743,0.9422642213242534,0.9445961158254732,0.8388899,0.86264557
172,Oligo5334,0.78404045,0.7536428921889244,0.9731898,0.9677756128949913,0.9686553847002376,0.7045923,0.9785517
173,Oligo70934,0.5368534,0.5974229927162118,0.93218976,0.9041395823395769,0.9067450314563739,0.59588915,0.95487446
174,Oligo23915,0.9716729,0.9597663634234048,0.7796188,0.8992304013755246,0.8997756886458048,0.93380296,0.88552225
175,Oligo21809,0.7761156,0.7310632963472102,0.80502033,0.8477733492475371,0.8506724916608808,0.7949643,0.7293551
176,Oligo39884,0.8171872,0.777134399331644,0.90033823,0.9202171788700834,0.9225363886620435,0.7511645,0.92957157
177,Oligo46276,0.81882775,0.675455873147099,0.7246891,0.8863097136180608,0.8907559140989886,0.7180121,0.801135
178,Oligo9995,0.67570007,0.67321127988842,0.7277928,0.9391601052528677,0.9419182949815866,0.7001541,0.84384286
179,Oligo38966,0.58206713,0.503803829209727,0.97298825,0.9539203740979377,0.9552232856178635,0.7010114,0.96242815
180,Oligo17424,0.5041277,0.2843580978680915,0.7441754,0.7846875782685309,0.7853302371803061,0.43695217,0.70463073
181,Oligo71235,0.9078979,0.8747380082933683,0.42161778,0.837608166485903,0.8444745989871233,0.9561104,0.30302203
182,Oligo29597,0.89660525,0.9003224472717282,0.8568893,0.9423593852001446,0.9432068740851746,0.83141756,0.80156124
183,Oligo31569,0.6780421,0.807431950662621,0.90761805,0.8428476528338187,0.8470498447238362,0.806491,0.82251066
184,Oligo8040,0.27223426,0.41471777681106226,0.829718,0.8735518321700791,0.8751113718869971,0.46051955,0.7678895
185,Oligo79257,0.8300355,0.7783942113806086,0.36960936,0.8280128969235667,0.8310509682884636,0.89746743,0.36777532
186,Oligo1517,0.23538083,0.1267185020571171,0.96314496,0.9112257534207515,0.9114876042391468,0.15984659,0.97387034
187,Oligo20345,0.9122272,0.8149093035668922,0.6226238,0.8769653149231262,0.8814272685682564,0.89391345,0.6557695
188,Oligo8393,0.9437799,0.9496630687288163,0.88815784,0.9606967637448022,0.9612947320200239,0.92796177,0.94756776
189,Oligo4308,0.7117117,0.7856959575921754,0.5043407,0.8413342428251122,0.8442941356289312,0.68288946,0.6647093
190,Oligo26050,0.74927634,0.6951524215227196,0.5506569,0.8504152552044095,0.854837166557688,0.70061564,0.618993
191,Oligo29861,0.9355425,0.969145114528748,0.9910779,0.986918566969168,0.9875159526548069,0.9443304,0.99058914
192,Oligo33842,0.70016205,0.47955553683981444,0.87925446,0.8843011002937011,0.8862473999631795,0.6481813,0.85599476
193,Oligo11218,0.93685395,0.9673021414320327,0.8715654,0.9201855858451465,0.9207911663239675,0.9151846,0.96645826
194,Oligo38846,0.95099753,0.9646119908678674,0.6832342,0.7656988194342725,0.7661253638348663,0.9392016,0.8118835
195,Oligo5199,0.37649095,0.6025831543849774,0.89702266,0.9235687783712746,0.9250568354104193,0.5273849,0.93440217
196,Oligo40331,0.41005653,0.6393812172843731,0.9460492,0.9221445097709389,0.9253210462538626,0.5417557,0.8749361
197,Oligo37749,0.5619048,0.6767238097046808,0.8301075,0.9224243850110898,0.9267434276174873,0.62653893,0.82829034
198,Oligo16439,0.8669393,0.7163234757308135,0.43022138,0.8465077723837948,0.8544401911603496,0.81299,0.57183826
199,Oligo1343,0.78415966,0.6513743157213598,0.8905683,0.832020606253379,0.8673482052677308,0.7763088,0.8433766
200,Oligo33566,0.8555186,0.7130984742770536,0.6209096,0.850189237472954,0.8546220000060711,0.8593116,0.4581246
201,Oligo27571,0.8834634,0.7619699758241382,0.81248426,0.8469930604180571,0.8497846162958593,0.77735645,0.7946148
202,Oligo36002,0.7849391,0.7306271343418512,0.920521,0.7688170908946776,0.8118293195213316,0.6915978,0.9080944
203,Oligo39742,0.52442807,0.6386146795175102,0.7857697,0.8750406460037954,0.8769374777087929,0.5629353,0.80544424
204,Oligo23914,0.9340607,0.962187713842141,0.9032258,0.9605157752858952,0.9612852563813311,0.9425104,0.9682803
205,Oligo3852,0.86579657,0.792117567049685,0.92168677,0.9009497203708402,0.9035352428298893,0.83176297,0.89449507
206,Oligo1508,0.5540711,0.49792566895901513,0.9996389,0.9638516095202655,0.9651311210668438,0.6065964,0.9733347
207,Oligo5101,0.65754986,0.7451709143300591,0.9464387,0.9612896023388189,0.9639397422477394,0.7148186,0.96835566
208,Oligo26855,0.8719859,0.6970427365387851,0.9192316,0.9224974622526959,0.9248359059174226,0.8700119,0.96156234
209,Oligo41405,0.7122546,0.6685028875290895,0.8997969,0.9137674478002871,0.9174584104130028,0.7153658,0.81791633
210,Oligo32610,0.9759768,0.9531310519793758,0.7795948,0.9366785820854727,0.9458287132162915,0.93854403,0.8416783
211,Oligo71507,0.73427194,0.6823128094127752,0.81785893,0.9447439819066712,0.9543229993458572,0.72656035,0.8520559
212,Oligo10091,0.37277648,0.55816686642483,0.9303944,0.909116300450536,0.9131706790974329,0.61933106,0.8875402
213,Oligo25212,0.81082785,0.7282791430209445,0.55524075,0.8944007581610331,0.8988905623132268,0.79325485,0.6682868
214,Oligo39677,0.8416415,0.7934505490760108,0.66163135,0.7531330432573614,0.7557491465098414,0.7856281,0.72644496
215,Oligo2454,0.74959743,0.8144701991979648,0.76301664,0.8371086350338408,0.8412995582625648,0.8454197,0.6280147
216,Oligo4838,0.638759,0.3955835050180867,0.7849554,0.9351582996111925,0.9370303955439543,0.51440096,0.8786542
217,Oligo13645,0.9088923,0.8931890406169186,0.93091273,0.9653152833247216,0.9686652518517401,0.90698886,0.96361923
218,Oligo33409,0.9478653,0.8403367593021759,0.9269293,0.9108941942443597,0.91406895045119,0.89141655,0.9343744
219,Oligo35226,0.6747904,0.6662118109727762,0.93317616,0.8965211404149338,0.8999309482399545,0.735032,0.83292997
220,Oligo7993,0.2951389,0.1606584372828126,0.9854601,0.9817149766142258,0.9828401814841078,0.32187828,0.9708267
221,Oligo49922,0.7735743,0.720060982704832,0.9834839,0.9266712504874288,0.9324694631168541,0.72534734,0.9355109
222,Oligo39793,0.5751947,0.5553220495103932,0.7744158,0.8708571373620578,0.8750722595672551,0.7092346,0.81716883
223,Oligo39585,0.8599178,0.5895833012704161,0.33395588,0.8407469150945844,0.8442523095032951,0.7025277,0.5782287
224,Oligo40012,0.8310589,0.7858655169800204,0.8625882,0.8182214890652031,0.82666301046961,0.7998478,0.787255
225,Oligo1814,0.93742365,0.9269000823073372,0.92544615,0.9115205061170523,0.9125556692092199,0.8767951,0.91074955
226,Oligo33276,0.39073882,0.3329631062076728,0.94745064,0.9677906233667715,0.9712000598828122,0.35199556,0.95222056
227,Oligo7181,0.7985893,0.7234785335241428,0.7035005,0.8358465425202959,0.8432521991324277,0.79238594,0.64517176
228,Oligo13103,0.7687577,0.7808802301860636,0.9687577,0.928997623327028,0.9337006342696844,0.78111553,0.9628648
229,Oligo38853,0.939844,0.917683148374166,0.91165364,0.9507188427945636,0.9525045173808426,0.88725173,0.8667068
230,Oligo12676,0.5002383,0.6323860230420844,0.8658246,0.8945135420693704,0.898532773478626,0.46067134,0.92401904
231,Oligo36590,0.7236039,0.7059471081129765,0.73486626,0.8761988013059925,0.8786089918347411,0.6748263,0.78572464
232,Oligo47610,0.58043796,0.6945617486871005,0.9147445,0.9026587122490161,0.9065157514852612,0.67848,0.9540523
