,Top1 events recall,Top2 events recall,Top3 events recall,Top5 events recall,KL Divergence,CosineSimilarity,Kendall_Top3,Kendall_Top5,Kendall_Top10,abs_frameshift_error,Major0.2,Major0.25,Major0.3,Major0.35,Major0.4,OligoID,Rep1_frameshift,Pred_frameshift,Rep1_delratio,Pred_delratio,oligos,Coll_I_CosineSimilarity,Coll_I_Fuzzy_Top1,Coll_I_Major_Top1,Coll_I_Kendall_tau,Coll_I_Major0.2,Coll_I_Major0.25,Coll_I_Major0.3,Coll_I_Major0.35,Coll_I_Major0.4,Coll_I_Top1,Coll_I_Top2,Coll_I_Top3,Coll_I_Top5,Coll_I_Kendall_Top3,Coll_I_Kendall_Top5,Coll_I_Kendall_Top10,Coll_I_abs_error_top1,Coll_I_abs_error_top2,Coll_I_abs_error_top3,Coll_I_abs_error_top5,KLD_IDL,CosineSimilarity_IDL,delratio_r2,Kendall_tau_IDL,Major0.2_IDL,Major0.25_IDL,Major0.3_IDL,Major0.4_IDL,Major0.5_IDL,Top1_IDL,Top2_IDL,Top3_IDL,Top5_IDL,abs_error_top1_IDL,abs_error_top2_IDL,abs_error_top3_IDL,abs_error_top5_IDL,kfold_index,celltype,fix_setting
0,0.0,1.0,2.0,3.0,3.146324396133423,0.6365374670635093,-0.33333333333333337,0.10540925533894596,0.3275692099413302,0.03188195740352806,0.0,,,,,['mHSP90'],[0.744916],[0.7767979792274111],[],[],dict_keys(['mHSP90']),0.6365374615120254,0.0,0.0,0.07820690588062401,0.0,,,,,0.0,1.0,2.0,2.0,-0.33333333333333337,0.10540925533894596,0.3275692099413302,0.13719956552386442,0.24919618229273285,0.4129393733019215,0.5403170609240697,2.3999929428100586,0.6655857406433129,0,0.40566427553689216,0.0,,,,,0.0,0.0,2.0,2.0,0.12951877839057463,0.24151539515944306,0.41442549968318104,0.5386238116487299,20,mESC,Lindel
0,0.0,1.0,2.0,3.0,1.8439579010009766,0.4543021689404053,-1.0,0.10540925533894596,0.4787549991450211,0.07341691691002106,0.0,,,,,['mHSP90'],[0.744916],[0.8183329387339041],[],[],dict_keys(['mHSP90']),0.4573916737298455,0.0,0.0,0.09989781084732582,0.0,,,,,0.0,1.0,2.0,2.0,-1.0,0.31622776601683794,0.4787549991450211,0.22602315710995535,0.2361955972552539,0.5384583150459524,0.6717236432334341,0.965697169303894,0.5149888313309606,0,0.5086102407311488,0.0,,,,,0.0,1.0,2.0,2.0,0.2047569094206807,0.21492934956597926,0.5338755077256865,0.6497989426466957,20,mESC,inDelphi
0,0.0,1.0,2.0,2.0,2.0157575607299805,0.45308083886739897,-1.0,-0.10540925533894596,0.3567530340063379,0.04585320894534761,0.0,,,,,['mHSP90'],[0.744916],[0.7907692307692307],[],[],dict_keys(['mHSP90']),0.46291493419067214,0.0,0.0,0.11369906759622932,0.0,,,,,0.0,1.0,2.0,2.0,-1.0,0.10540925533894596,0.3567530340063379,0.23395607146589667,0.24093381367138722,0.4436148448613906,0.5730335165355983,1.013433575630188,0.5403703983067925,0,0.4555706535898329,0.0,,,,,0.0,1.0,2.0,2.0,0.22267402018384538,0.22965176238933593,0.4364353576819034,0.5670015758872242,20,mESC,FORECasT
0,0.0,2.0,2.0,2.0,1.1685060262680054,0.7766028195735075,0.33333333333333337,0.7378647873726218,0.6085806194501846,0.04630105924794847,0.5,0.0,0.0,0.0,0.0,['mMTAP'],[1.0],[0.9536989407520515],[],[],dict_keys(['mMTAP']),0.9089487214516818,1.0,1.0,0.062322257988780994,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.7378647873726218,0.6085806194501846,0.46780157014156354,0.4982831877985763,0.5223538033738947,0.5959400687503289,0.7454516291618347,0.9037754083023962,0,0.32027332758242394,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.46780155896569264,0.5047049561961348,0.526513509087286,0.5270771356123218,21,mESC,fewshot
0,0.0,1.0,1.0,1.0,2.703325033187866,0.3112185941218596,0.33333333333333337,0.7378647873726218,0.669438681395203,0.09878344953722262,0.5,0.0,0.0,0.0,0.0,['mMTAP'],[1.0],[0.9012165504627774],[],[],dict_keys(['mMTAP']),0.4111898901256479,1.0,0.0,0.0612330117672195,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.33333333333333337,0.5270462766947299,0.4868644955601477,0.6845978788974382,0.9679054719725417,0.9909932308206548,1.000495509999942,1.6140226125717163,0.4090713680603165,0,0.31366975381783785,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.6845978751721479,0.977874380709024,0.9932685787631412,0.9966348484509722,21,mESC,pretrained
0,0.0,1.0,1.0,1.0,13.677094459533691,0.2767240221060265,-0.33333333333333337,0.10540925533894596,0.2154101092138323,0.19047073087809163,0.5,0.0,0.0,0.0,0.0,['mMTAP'],[1.0],[0.8095292691219084],[],[],dict_keys(['mMTAP']),0.2767240169582207,1.0,0.0,0.170474347626537,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.33333333333333337,0.2222222222222222,0.09231861823449956,0.7571193866374589,0.888203354851674,0.9088964947993068,0.9096236143009335,13.619945526123047,0.2777740211072977,0,0.10773861157720824,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7571193866374589,0.9141518366646038,0.9162620219656199,0.9303150273818198,21,mESC,Lindel
0,0.0,1.0,1.0,2.0,2.3330109119415283,0.3478067156477778,0.33333333333333337,0.7378647873726218,0.6929348671835833,0.12010295895045298,0.5,0.0,0.0,0.0,0.0,['mMTAP'],[1.0],[0.879897041049547],[],[],dict_keys(['mMTAP']),0.4397466003344931,1.0,0.0,0.06133512369263276,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.33333333333333337,0.7378647873726218,0.5539117094069973,0.681873841962712,0.8887497125105213,0.9128981207380227,0.9129467804542986,1.6122289896011353,0.43564214468685364,0,0.3022021920412755,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.681873841962712,0.9023065496121921,0.914397281281641,0.9181730151418465,21,mESC,inDelphi
0,0.0,1.0,1.0,1.0,2.955934762954712,0.3807707214183121,0.33333333333333337,0.6666666666666666,0.6953794874591481,0.2224409448818898,0.0,0.0,0.0,0.0,0.0,['mMTAP'],[1.0],[0.7775590551181102],[],[],dict_keys(['mMTAP']),0.7033845526288807,1.0,,0.07269971036041532,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.33333333333333337,0.5270462766947299,0.5354496700964053,0.6695209614406085,0.7269137394244118,0.748031496062992,0.7598425196850392,1.689252495765686,0.6753545618311393,0,0.23142044939765838,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.6695209614406085,0.7111657079283489,0.7194881889763778,0.7332677165354329,21,mESC,FORECasT
0,1.0,1.0,1.0,2.0,0.5379723906517029,0.9817870708205193,1.0,0.9999999999999999,0.816496580927726,0.027574894011394235,1.0,1.0,1.0,1.0,1.0,['mRNASE1'],[0.96355],[0.9359750775691111],[],[],dict_keys(['mRNASE1']),0.9817870730350194,1.0,1.0,0.070261210670666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7999999999999999,0.7076303701373625,0.030735943508148234,0.1551251921027899,0.21745988876074557,0.25770366398114714,0.4713434875011444,0.9833463397207279,0,0.3511085771824871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.03273516967408363,0.15184173962734643,0.20961198325250302,0.2491734650498078,22,mESC,fewshot
0,1.0,1.0,1.0,2.0,0.7983768582344055,0.9864846989461706,0.33333333333333337,0.7999999999999999,0.7620634755325442,0.10728156212280737,1.0,1.0,1.0,1.0,1.0,['mRNASE1'],[0.96355],[0.856268409457698],[],[],dict_keys(['mRNASE1']),0.986484700797424,1.0,1.0,0.070261210670666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.33333333333333337,0.7999999999999999,0.7076303701373625,0.2647135518074035,0.3915813645601272,0.4394832314133644,0.4757144674658775,0.6677981615066528,0.9897282011947628,0,0.36262033381142117,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.250860842834413,0.3696128880858421,0.400285964147374,0.44390538718653255,22,mESC,pretrained
0,1.0,1.0,2.0,2.0,1.085068702697754,0.9870541099165622,1.0,0.9999999999999999,0.8770580193070292,0.16468012974603052,1.0,0.0,0.0,0.0,0.0,['mRNASE1'],[0.96355],[0.7988698418344748],[],[],dict_keys(['mRNASE1']),0.9870541080938903,1.0,,0.0868333877945441,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.9999999999999999,0.8023774198028779,0.5134089283099508,0.5755901801417376,0.6199425183366903,0.6500058149698517,0.8011514544487,0.9535923737337503,0,0.4049795123061359,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.47676099836942704,0.495890369774237,0.5053499963258127,0.5732567604097341,22,mESC,Lindel
0,1.0,1.0,1.0,1.0,0.9393643736839294,0.9857078538531573,1.0,0.9999999999999999,0.8770580193070292,0.1391058487466903,1.0,1.0,1.0,1.0,1.0,['mRNASE1'],[0.96355],[0.8244441228338151],[],[],dict_keys(['mRNASE1']),0.9857078558449872,1.0,1.0,0.0836666429662991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.7827803638564368,0.32548326471035427,0.45297508060719793,0.5175391178133646,0.5474968479015362,0.7141184210777283,0.9936937945985546,0,0.3473521844013346,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3110364334185561,0.41927006521224347,0.4639621768307434,0.5231339106325209,22,mESC,inDelphi
0,1.0,1.0,1.0,2.0,0.9798924326896667,0.992159943083645,1.0,0.9999999999999999,0.8885233166386386,0.12155633425282808,1.0,1.0,1.0,1.0,0.0,['mRNASE1'],[0.96355],[0.8419936373276773],[],[],dict_keys(['mRNASE1']),0.9921599445083692,1.0,1.0,0.0886499765127727,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.7999999999999999,0.7016464154456233,0.3891716861081654,0.5051687698833509,0.5627016436903499,0.6023329798515376,0.7166283130645752,0.9972048388886602,0,0.3422259964740758,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.3722045599151643,0.4616905090137857,0.476805567338282,0.5312831389183457,22,mESC,FORECasT
0,1.0,2.0,3.0,4.0,0.6274330019950867,0.9680727968404756,1.0,0.7999999999999999,0.6444444444444444,0.006929241141449438,1.0,1.0,1.0,1.0,1.0,['mFABP4'],[0.95009965],[0.9570288881865849],[],[],dict_keys(['mFABP4']),0.9614153521539809,1.0,1.0,0.12546896709931463,0.5,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,0.7999999999999999,0.6,0.160493431991463,0.26869280014172925,0.29604569424104515,0.36206627910845435,0.4439159333705902,0.9621637609451199,0,0.5062836737059297,0.5,1.0,1.0,1.0,,1.0,2.0,3.0,4.0,0.160493431991463,0.2686927973477615,0.29647999468357866,0.351276907124355,24,mESC,fewshot
