,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,L2_Lambda,args.Fix_params,N_sample,cell
38,1.1431974804872238,2.888790820829656,5.43071491615181,0.734002790539869,3.0167696381288613,5.661959399823478,0.5169003205922994,3.240953221535746,6.789055604589585,0.10778024441031292,0.5151952489254826,0.6501952380109168,Oct14-23:30,0.0,None,30,BOB
39,0.8216044729491672,3.0044130626654897,6.019417475728155,0.75195944354331,3.1959399823477495,6.2250661959399824,0.3675425353325476,3.3998234774933804,7.601059135039717,0.09824615677765564,0.5203762813992842,0.71312534114661,Oct14-23:12,0.0,None,30,E14TG2A
40,0.816837773693681,3.003530450132392,6.135922330097087,0.7499687772873762,3.2197705207413945,6.345984112974405,0.3583838909345172,3.4377758164165932,7.676963812886143,0.09535266569655554,0.5804611835808735,0.7149116950423777,Oct14-23:19,0.0,None,30,E14TG2A
41,0.8200359310517507,3.0105913503971755,6.0344218887908205,0.7529472850998079,3.200353045013239,6.259488084730803,0.3587248773433394,3.415710503089144,7.618711385701677,0.09726606493316274,0.617668990425916,0.7122587994287322,Oct14-23:25,0.0,None,30,E14TG2A
42,0.8485656242097571,3.0741394527802295,6.220653133274492,0.7253805618952159,3.2462488967343335,6.4474845542806705,0.36494675242400715,3.4810238305383936,7.786407766990291,0.10216974393363891,0.6310287132930966,0.7252477888406096,Oct14-23:46,0.0,None,50,E14TG2A
43,1.0921706843065773,2.9346866725507503,5.432480141218005,0.7319072736698843,3.0944395410414827,5.675198587819947,0.48810506002583043,3.29567519858782,6.767872903795234,0.10326305445616192,0.5540441431738808,0.6482817620185296,Oct14-23:13,0.0,None,50,BOB
44,1.1152577673570834,2.9258605472197705,5.418358340688438,0.7384444932324125,3.081200353045013,5.683142100617829,0.48976809617310824,3.3053839364518978,6.739629302736099,0.09729331792468313,0.599076948406467,0.6496424984416745,Oct14-23:33,0.0,None,50,BOB
45,0.8370303185385408,3.032656663724625,6.098852603706972,0.7708751009776731,3.1906443071491615,6.310679611650485,0.3575616598148388,3.4289496910856134,7.639894086496028,0.0934792110132448,0.5630997217959289,0.7185558448510951,Oct14-23:23,0.0,None,50,E14TG2A
46,0.8553093727299942,3.049426301853486,6.127096204766108,0.7545681353451853,3.1968225948808473,6.35657546337158,0.36626345859466414,3.406884377758164,7.684907325684025,0.09523379638136034,0.5652594777895726,0.7221579969582671,Oct14-23:34,0.0,None,50,E14TG2A
47,0.8951403442490764,2.969991173874669,5.9973521624007065,0.7058722805876525,3.1297440423654015,6.228596646072374,0.3978193058941903,3.35657546337158,7.573698146513681,0.10424996676934208,0.5579586019499001,0.7100174464927741,Oct14-23:17,0.0,None,50,E14TG2A
48,0.8725531657981799,3.052956751985878,6.120035304501324,0.7544434991547714,3.1932921447484555,6.335392762577229,0.37222693629005554,3.421006178287732,7.692850838481906,0.09643243001501174,0.5887625550162204,0.7186394396787779,Oct14-23:7,0.0,None,50,E14TG2A
49,0.868819334132421,3.0123565754633717,6.080317740511915,0.7481917092745397,3.183583406884378,6.301853486319506,0.37640262506914257,3.3909973521624006,7.676081200353045,0.0984625701460013,0.5016874815125529,0.7159169626444409,Oct14-22:54,0.0,None,50,E14TG2A
50,0.8521857713558773,3.00882612533098,6.1191526919682255,0.7511727955001595,3.186231244483672,6.3777581641659316,0.368057610879559,3.40423654015887,7.7325684024713155,0.09628981697491469,0.5342676413814763,0.7218962324073578,Oct14-23:1,0.0,None,50,E14TG2A
51,0.8354825691204101,3.0759046778464256,6.135922330097087,0.7594947542272759,3.2109443954104147,6.358340688437776,0.35309514811913173,3.444836716681377,7.736098852603707,0.09488147518763203,0.6310711054951097,0.7232879635387515,Oct14-23:29,0.0,None,50,E14TG2A
52,0.8555868694760951,3.06090026478376,6.1509267431597525,0.7207497840252419,3.2206531332744923,6.376875551632833,0.37315168369861945,3.4518976169461606,7.7484554280670785,0.10127814735911193,0.6110494061866795,0.7197694683145062,Oct14-23:40,0.0,None,50,E14TG2A
